state,state_code,variant,date,total_sequences,cluster_sequences,day_from_midpoint
Missouri,MO,Alpha,2021-04-26,53,42,42
Montana,MT,Alpha,2021-02-22,22,0,-42
Montana,MT,Alpha,2021-02-23,14,0,-41
Montana,MT,Alpha,2021-02-24,5,0,-40
Montana,MT,Alpha,2021-02-25,8,0,-39
Montana,MT,Alpha,2021-02-26,5,2,-38
Montana,MT,Alpha,2021-02-27,6,1,-37
Montana,MT,Alpha,2021-02-28,6,0,-36
Montana,MT,Alpha,2021-03-01,15,3,-35
Montana,MT,Alpha,2021-03-02,12,3,-34
Montana,MT,Alpha,2021-03-03,23,3,-33
Montana,MT,Alpha,2021-03-04,12,2,-32
Montana,MT,Alpha,2021-03-05,6,1,-31
Montana,MT,Alpha,2021-03-06,3,2,-30
Montana,MT,Alpha,2021-03-07,3,1,-29
Montana,MT,Alpha,2021-03-08,16,0,-28
Montana,MT,Alpha,2021-03-09,4,0,-27
Montana,MT,Alpha,2021-03-10,11,6,-26
Montana,MT,Alpha,2021-03-11,9,0,-25
Montana,MT,Alpha,2021-03-12,9,2,-24
Montana,MT,Alpha,2021-03-13,6,1,-23
Montana,MT,Alpha,2021-03-14,5,0,-22
Montana,MT,Alpha,2021-03-15,13,4,-21
Montana,MT,Alpha,2021-03-16,16,0,-20
Montana,MT,Alpha,2021-03-17,25,2,-19
Montana,MT,Alpha,2021-03-18,16,4,-18
Montana,MT,Alpha,2021-03-19,23,6,-17
Montana,MT,Alpha,2021-03-20,12,2,-16
Montana,MT,Alpha,2021-03-21,1,0,-15
Montana,MT,Alpha,2021-03-22,33,3,-14
Montana,MT,Alpha,2021-03-23,23,9,-13
Montana,MT,Alpha,2021-03-24,25,2,-12
Montana,MT,Alpha,2021-03-25,13,4,-11
Montana,MT,Alpha,2021-03-26,8,1,-10
Montana,MT,Alpha,2021-03-27,9,6,-9
Montana,MT,Alpha,2021-03-28,2,0,-8
Montana,MT,Alpha,2021-03-29,26,4,-7
Montana,MT,Alpha,2021-03-30,19,4,-6
Montana,MT,Alpha,2021-03-31,14,5,-5
Montana,MT,Alpha,2021-04-01,12,5,-4
Montana,MT,Alpha,2021-04-02,17,3,-3
Montana,MT,Alpha,2021-04-03,12,5,-2
Montana,MT,Alpha,2021-04-04,5,3,-1
Montana,MT,Alpha,2021-04-05,43,21,0
Montana,MT,Alpha,2021-04-06,23,8,1
Montana,MT,Alpha,2021-04-07,20,7,2
Montana,MT,Alpha,2021-04-08,19,11,3
Montana,MT,Alpha,2021-04-09,11,4,4
Montana,MT,Alpha,2021-04-10,3,2,5
Montana,MT,Alpha,2021-04-11,4,2,6
Montana,MT,Alpha,2021-04-12,21,9,7
Montana,MT,Alpha,2021-04-13,24,7,8
Montana,MT,Alpha,2021-04-14,16,4,9
Montana,MT,Alpha,2021-04-15,26,9,10
Montana,MT,Alpha,2021-04-16,19,10,11
Montana,MT,Alpha,2021-04-17,12,7,12
Montana,MT,Alpha,2021-04-18,3,1,13
Montana,MT,Alpha,2021-04-19,33,18,14
Montana,MT,Alpha,2021-04-20,22,13,15
Montana,MT,Alpha,2021-04-21,33,13,16
Montana,MT,Alpha,2021-04-22,17,12,17
Montana,MT,Alpha,2021-04-23,20,12,18
Montana,MT,Alpha,2021-04-24,9,3,19
Montana,MT,Alpha,2021-04-25,10,8,20
Montana,MT,Alpha,2021-04-26,25,14,21
Montana,MT,Alpha,2021-04-27,29,19,22
Montana,MT,Alpha,2021-04-28,30,22,23
Montana,MT,Alpha,2021-04-29,29,21,24
Montana,MT,Alpha,2021-04-30,34,26,25
Montana,MT,Alpha,2021-05-01,5,4,26
Montana,MT,Alpha,2021-05-02,6,4,27
Montana,MT,Alpha,2021-05-03,44,33,28
Montana,MT,Alpha,2021-05-04,22,18,29
Montana,MT,Alpha,2021-05-05,17,10,30
Montana,MT,Alpha,2021-05-06,20,14,31
Montana,MT,Alpha,2021-05-07,16,12,32
Montana,MT,Alpha,2021-05-08,6,4,33
Montana,MT,Alpha,2021-05-09,4,0,34
Montana,MT,Alpha,2021-05-10,37,29,35
Montana,MT,Alpha,2021-05-11,12,12,36
Montana,MT,Alpha,2021-05-12,20,13,37
Montana,MT,Alpha,2021-05-13,9,5,38
Montana,MT,Alpha,2021-05-14,20,12,39
Montana,MT,Alpha,2021-05-15,11,11,40
Montana,MT,Alpha,2021-05-16,6,5,41
Montana,MT,Alpha,2021-05-17,21,12,42
Nebraska,NE,Alpha,2021-02-03,4,0,-42
Nebraska,NE,Alpha,2021-02-04,1,0,-41
Nebraska,NE,Alpha,2021-02-05,19,0,-40
Nebraska,NE,Alpha,2021-02-06,1,0,-39
Nebraska,NE,Alpha,2021-02-07,2,0,-38
Nebraska,NE,Alpha,2021-02-08,19,0,-37
Nebraska,NE,Alpha,2021-02-09,10,0,-36
Nebraska,NE,Alpha,2021-02-10,12,1,-35
Nebraska,NE,Alpha,2021-02-11,11,2,-34
Nebraska,NE,Alpha,2021-02-12,57,2,-33
Nebraska,NE,Alpha,2021-02-13,8,0,-32
Nebraska,NE,Alpha,2021-02-14,3,1,-31
Nebraska,NE,Alpha,2021-02-15,11,1,-30
Nebraska,NE,Alpha,2021-02-16,27,2,-29
Nebraska,NE,Alpha,2021-02-17,39,1,-28
Nebraska,NE,Alpha,2021-02-18,14,0,-27
Nebraska,NE,Alpha,2021-02-19,11,1,-26
Nebraska,NE,Alpha,2021-02-20,5,1,-25
Nebraska,NE,Alpha,2021-02-21,1,0,-24
Nebraska,NE,Alpha,2021-02-22,7,0,-23
Nebraska,NE,Alpha,2021-02-23,6,0,-22
Nebraska,NE,Alpha,2021-02-24,7,0,-21
Nebraska,NE,Alpha,2021-02-25,8,0,-20
Nebraska,NE,Alpha,2021-02-26,5,0,-19
Nebraska,NE,Alpha,2021-02-28,2,0,-17
Nebraska,NE,Alpha,2021-03-01,11,2,-16
Nebraska,NE,Alpha,2021-03-02,14,0,-15
Nebraska,NE,Alpha,2021-03-03,17,3,-14
Nebraska,NE,Alpha,2021-03-04,62,7,-13
Nebraska,NE,Alpha,2021-03-05,50,5,-12
Nebraska,NE,Alpha,2021-03-06,13,1,-11
Nebraska,NE,Alpha,2021-03-07,10,2,-10
Nebraska,NE,Alpha,2021-03-08,36,5,-9
Nebraska,NE,Alpha,2021-03-09,18,5,-8
Nebraska,NE,Alpha,2021-03-10,6,1,-7
Nebraska,NE,Alpha,2021-03-11,13,5,-6
Nebraska,NE,Alpha,2021-03-12,11,2,-5
Nebraska,NE,Alpha,2021-03-13,8,2,-4
Nebraska,NE,Alpha,2021-03-14,7,3,-3
Nebraska,NE,Alpha,2021-03-15,36,9,-2
Nebraska,NE,Alpha,2021-03-16,14,3,-1
Nebraska,NE,Alpha,2021-03-17,18,9,0
Nebraska,NE,Alpha,2021-03-18,25,7,1
Nebraska,NE,Alpha,2021-03-19,19,11,2
Nebraska,NE,Alpha,2021-03-20,11,5,3
Nebraska,NE,Alpha,2021-03-21,11,6,4
Nebraska,NE,Alpha,2021-03-22,37,28,5
Nebraska,NE,Alpha,2021-03-23,20,13,6
Nebraska,NE,Alpha,2021-03-24,23,17,7
Nebraska,NE,Alpha,2021-03-25,35,25,8
Nebraska,NE,Alpha,2021-03-26,22,13,9
Nebraska,NE,Alpha,2021-03-27,21,13,10
Nebraska,NE,Alpha,2021-03-28,18,13,11
Nebraska,NE,Alpha,2021-03-29,53,37,12
Nebraska,NE,Alpha,2021-03-30,35,25,13
Nebraska,NE,Alpha,2021-03-31,40,28,14
Nebraska,NE,Alpha,2021-04-01,23,17,15
Nebraska,NE,Alpha,2021-04-02,26,18,16
Nebraska,NE,Alpha,2021-04-03,22,14,17
Nebraska,NE,Alpha,2021-04-04,14,12,18
Nebraska,NE,Alpha,2021-04-05,42,36,19
Nebraska,NE,Alpha,2021-04-06,69,53,20
Nebraska,NE,Alpha,2021-04-07,54,43,21
Nebraska,NE,Alpha,2021-04-08,29,22,22
Nebraska,NE,Alpha,2021-04-09,43,34,23
Nebraska,NE,Alpha,2021-04-10,26,21,24
Nebraska,NE,Alpha,2021-04-11,23,16,25
Nebraska,NE,Alpha,2021-04-12,53,46,26
Nebraska,NE,Alpha,2021-04-13,31,29,27
Nebraska,NE,Alpha,2021-04-14,47,36,28
Nebraska,NE,Alpha,2021-04-15,35,25,29
Nebraska,NE,Alpha,2021-04-16,83,71,30
Nebraska,NE,Alpha,2021-04-17,28,23,31
Nebraska,NE,Alpha,2021-04-18,11,6,32
Nebraska,NE,Alpha,2021-04-19,40,29,33
Nebraska,NE,Alpha,2021-04-20,40,29,34
Nebraska,NE,Alpha,2021-04-21,49,36,35
Nebraska,NE,Alpha,2021-04-22,37,28,36
Nebraska,NE,Alpha,2021-04-23,44,37,37
Nebraska,NE,Alpha,2021-04-24,21,19,38
Nebraska,NE,Alpha,2021-04-25,5,5,39
Nebraska,NE,Alpha,2021-04-26,46,44,40
Nebraska,NE,Alpha,2021-04-27,47,42,41
Nebraska,NE,Alpha,2021-04-28,39,34,42
Nevada,NV,Alpha,2021-02-06,5,0,-42
Nevada,NV,Alpha,2021-02-07,31,0,-41
Nevada,NV,Alpha,2021-02-08,59,0,-40
Nevada,NV,Alpha,2021-02-09,65,5,-39
Nevada,NV,Alpha,2021-02-10,36,0,-38
Nevada,NV,Alpha,2021-02-11,46,1,-37
Nevada,NV,Alpha,2021-02-12,33,2,-36
Nevada,NV,Alpha,2021-02-13,19,3,-35
Nevada,NV,Alpha,2021-02-14,14,1,-34
Nevada,NV,Alpha,2021-02-15,24,0,-33
Nevada,NV,Alpha,2021-02-16,30,2,-32
Nevada,NV,Alpha,2021-02-17,38,0,-31
Nevada,NV,Alpha,2021-02-18,40,3,-30
Nevada,NV,Alpha,2021-02-19,43,2,-29
Nevada,NV,Alpha,2021-02-20,17,1,-28
Nevada,NV,Alpha,2021-02-21,15,0,-27
Nevada,NV,Alpha,2021-02-22,73,1,-26
Nevada,NV,Alpha,2021-02-23,42,2,-25
Nevada,NV,Alpha,2021-02-24,32,3,-24
Nevada,NV,Alpha,2021-02-25,31,1,-23
Nevada,NV,Alpha,2021-02-26,27,2,-22
Nevada,NV,Alpha,2021-02-27,12,0,-21
Nevada,NV,Alpha,2021-02-28,15,0,-20
Nevada,NV,Alpha,2021-03-01,29,4,-19
Nevada,NV,Alpha,2021-03-02,24,1,-18
Nevada,NV,Alpha,2021-03-03,18,2,-17
Nevada,NV,Alpha,2021-03-04,27,0,-16
Nevada,NV,Alpha,2021-03-05,31,0,-15
Nevada,NV,Alpha,2021-03-06,12,3,-14
Nevada,NV,Alpha,2021-03-07,24,1,-13
Nevada,NV,Alpha,2021-03-08,7,0,-12
Nevada,NV,Alpha,2021-03-09,17,2,-11
Nevada,NV,Alpha,2021-03-10,22,2,-10
Nevada,NV,Alpha,2021-03-11,9,0,-9
Nevada,NV,Alpha,2021-03-12,15,3,-8
Nevada,NV,Alpha,2021-03-13,12,7,-7
Nevada,NV,Alpha,2021-03-14,10,4,-6
Nevada,NV,Alpha,2021-03-15,34,4,-5
Nevada,NV,Alpha,2021-03-16,27,11,-4
Nevada,NV,Alpha,2021-03-17,22,5,-3
Nevada,NV,Alpha,2021-03-18,20,5,-2
Nevada,NV,Alpha,2021-03-19,21,2,-1
Nevada,NV,Alpha,2021-03-20,18,4,0
Nevada,NV,Alpha,2021-03-21,21,3,1
Nevada,NV,Alpha,2021-03-22,15,2,2
Nevada,NV,Alpha,2021-03-23,25,13,3
Nevada,NV,Alpha,2021-03-24,24,15,4
Nevada,NV,Alpha,2021-03-25,13,7,5
Nevada,NV,Alpha,2021-03-26,22,3,6
Nevada,NV,Alpha,2021-03-27,19,5,7
Nevada,NV,Alpha,2021-03-28,26,8,8
Nevada,NV,Alpha,2021-03-29,33,8,9
Nevada,NV,Alpha,2021-03-30,10,4,10
Nevada,NV,Alpha,2021-03-31,24,12,11
Nevada,NV,Alpha,2021-04-01,26,13,12
Nevada,NV,Alpha,2021-04-02,12,3,13
Nevada,NV,Alpha,2021-04-03,21,10,14
Nevada,NV,Alpha,2021-04-04,14,3,15
Nevada,NV,Alpha,2021-04-05,37,9,16
Nevada,NV,Alpha,2021-04-06,40,17,17
Nevada,NV,Alpha,2021-04-07,38,18,18
Nevada,NV,Alpha,2021-04-08,20,13,19
Nevada,NV,Alpha,2021-04-09,37,23,20
Nevada,NV,Alpha,2021-04-10,13,9,21
Nevada,NV,Alpha,2021-04-11,13,8,22
Nevada,NV,Alpha,2021-04-12,31,12,23
Nevada,NV,Alpha,2021-04-13,41,22,24
Nevada,NV,Alpha,2021-04-14,33,18,25
Nevada,NV,Alpha,2021-04-15,34,19,26
Nevada,NV,Alpha,2021-04-16,34,16,27
Nevada,NV,Alpha,2021-04-17,19,12,28
Nevada,NV,Alpha,2021-04-18,7,6,29
Nevada,NV,Alpha,2021-04-19,34,15,30
Nevada,NV,Alpha,2021-04-20,42,26,31
Nevada,NV,Alpha,2021-04-21,27,9,32
Nevada,NV,Alpha,2021-04-22,25,18,33
Nevada,NV,Alpha,2021-04-23,14,11,34
Nevada,NV,Alpha,2021-04-24,17,3,35
Nevada,NV,Alpha,2021-04-25,11,6,36
Nevada,NV,Alpha,2021-04-26,11,7,37
Nevada,NV,Alpha,2021-04-27,51,26,38
Nevada,NV,Alpha,2021-04-28,27,16,39
Nevada,NV,Alpha,2021-04-29,33,17,40
Nevada,NV,Alpha,2021-04-30,28,14,41
Nevada,NV,Alpha,2021-05-01,43,14,42
New Hampshire,NH,Alpha,2021-01-31,3,0,-42
New Hampshire,NH,Alpha,2021-02-01,32,1,-41
New Hampshire,NH,Alpha,2021-02-02,8,0,-40
New Hampshire,NH,Alpha,2021-02-05,5,0,-37
New Hampshire,NH,Alpha,2021-02-06,1,1,-36
New Hampshire,NH,Alpha,2021-02-07,3,0,-35
New Hampshire,NH,Alpha,2021-02-08,26,0,-34
New Hampshire,NH,Alpha,2021-02-09,28,0,-33
New Hampshire,NH,Alpha,2021-02-10,29,0,-32
New Hampshire,NH,Alpha,2021-02-11,30,0,-31
New Hampshire,NH,Alpha,2021-02-12,11,0,-30
New Hampshire,NH,Alpha,2021-02-13,3,0,-29
New Hampshire,NH,Alpha,2021-02-14,8,0,-28
New Hampshire,NH,Alpha,2021-02-15,13,0,-27
New Hampshire,NH,Alpha,2021-02-16,13,2,-26
New Hampshire,NH,Alpha,2021-02-17,10,1,-25
New Hampshire,NH,Alpha,2021-02-18,8,2,-24
New Hampshire,NH,Alpha,2021-02-19,8,0,-23
New Hampshire,NH,Alpha,2021-02-20,19,1,-22
New Hampshire,NH,Alpha,2021-02-21,2,1,-21
New Hampshire,NH,Alpha,2021-02-22,5,0,-20
New Hampshire,NH,Alpha,2021-02-23,17,4,-19
New Hampshire,NH,Alpha,2021-02-24,35,5,-18
New Hampshire,NH,Alpha,2021-02-25,7,2,-17
New Hampshire,NH,Alpha,2021-02-26,8,1,-16
New Hampshire,NH,Alpha,2021-02-27,5,0,-15
New Hampshire,NH,Alpha,2021-02-28,9,1,-14
New Hampshire,NH,Alpha,2021-03-01,4,0,-13
New Hampshire,NH,Alpha,2021-03-02,16,0,-12
New Hampshire,NH,Alpha,2021-03-03,27,4,-11
New Hampshire,NH,Alpha,2021-03-04,17,3,-10
New Hampshire,NH,Alpha,2021-03-05,26,4,-9
New Hampshire,NH,Alpha,2021-03-06,12,2,-8
New Hampshire,NH,Alpha,2021-03-07,12,2,-7
New Hampshire,NH,Alpha,2021-03-08,29,5,-6
New Hampshire,NH,Alpha,2021-03-09,25,5,-5
New Hampshire,NH,Alpha,2021-03-10,37,8,-4
New Hampshire,NH,Alpha,2021-03-11,25,7,-3
New Hampshire,NH,Alpha,2021-03-12,27,9,-2
New Hampshire,NH,Alpha,2021-03-13,12,3,-1
New Hampshire,NH,Alpha,2021-03-14,22,5,0
New Hampshire,NH,Alpha,2021-03-15,15,2,1
New Hampshire,NH,Alpha,2021-03-16,20,3,2
New Hampshire,NH,Alpha,2021-03-17,30,12,3
New Hampshire,NH,Alpha,2021-03-18,32,10,4
New Hampshire,NH,Alpha,2021-03-19,27,13,5
New Hampshire,NH,Alpha,2021-03-20,14,5,6
New Hampshire,NH,Alpha,2021-03-21,28,13,7
New Hampshire,NH,Alpha,2021-03-22,12,7,8
New Hampshire,NH,Alpha,2021-03-23,13,6,9
New Hampshire,NH,Alpha,2021-03-24,13,4,10
New Hampshire,NH,Alpha,2021-03-25,17,5,11
New Hampshire,NH,Alpha,2021-03-26,15,7,12
New Hampshire,NH,Alpha,2021-03-27,9,2,13
New Hampshire,NH,Alpha,2021-03-28,7,2,14
New Hampshire,NH,Alpha,2021-03-29,17,5,15
New Hampshire,NH,Alpha,2021-03-30,32,14,16
New Hampshire,NH,Alpha,2021-03-31,9,4,17
New Hampshire,NH,Alpha,2021-04-01,22,8,18
New Hampshire,NH,Alpha,2021-04-02,28,8,19
New Hampshire,NH,Alpha,2021-04-03,11,4,20
New Hampshire,NH,Alpha,2021-04-04,11,6,21
New Hampshire,NH,Alpha,2021-04-05,27,11,22
New Hampshire,NH,Alpha,2021-04-06,34,9,23
New Hampshire,NH,Alpha,2021-04-07,57,29,24
New Hampshire,NH,Alpha,2021-04-08,32,12,25
New Hampshire,NH,Alpha,2021-04-09,27,11,26
New Hampshire,NH,Alpha,2021-04-10,23,7,27
New Hampshire,NH,Alpha,2021-04-11,25,10,28
New Hampshire,NH,Alpha,2021-04-12,47,18,29
New Hampshire,NH,Alpha,2021-04-13,41,17,30
New Hampshire,NH,Alpha,2021-04-14,46,18,31
New Hampshire,NH,Alpha,2021-04-15,36,13,32
New Hampshire,NH,Alpha,2021-04-16,29,7,33
New Hampshire,NH,Alpha,2021-04-17,19,6,34
New Hampshire,NH,Alpha,2021-04-18,21,10,35
New Hampshire,NH,Alpha,2021-04-19,45,20,36
New Hampshire,NH,Alpha,2021-04-20,22,11,37
New Hampshire,NH,Alpha,2021-04-21,37,21,38
New Hampshire,NH,Alpha,2021-04-22,27,15,39
New Hampshire,NH,Alpha,2021-04-23,19,10,40
New Hampshire,NH,Alpha,2021-04-24,24,14,41
New Hampshire,NH,Alpha,2021-04-25,19,6,42
New Jersey,NJ,Alpha,2020-12-29,2,0,-42
New Jersey,NJ,Alpha,2020-12-30,54,2,-41
New Jersey,NJ,Alpha,2020-12-31,12,0,-40
New Jersey,NJ,Alpha,2021-01-01,23,0,-39
New Jersey,NJ,Alpha,2021-01-02,2,0,-38
New Jersey,NJ,Alpha,2021-01-03,13,5,-37
New Jersey,NJ,Alpha,2021-01-04,41,1,-36
New Jersey,NJ,Alpha,2021-01-05,8,0,-35
New Jersey,NJ,Alpha,2021-01-06,7,1,-34
New Jersey,NJ,Alpha,2021-01-07,5,1,-33
New Jersey,NJ,Alpha,2021-01-08,4,0,-32
New Jersey,NJ,Alpha,2021-01-09,3,2,-31
New Jersey,NJ,Alpha,2021-01-10,4,0,-30
New Jersey,NJ,Alpha,2021-01-11,38,1,-29
New Jersey,NJ,Alpha,2021-01-12,70,1,-28
New Jersey,NJ,Alpha,2021-01-13,4,0,-27
New Jersey,NJ,Alpha,2021-01-14,15,3,-26
New Jersey,NJ,Alpha,2021-01-15,9,1,-25
New Jersey,NJ,Alpha,2021-01-16,12,1,-24
New Jersey,NJ,Alpha,2021-01-17,2,0,-23
New Jersey,NJ,Alpha,2021-01-18,42,6,-22
New Jersey,NJ,Alpha,2021-01-19,79,4,-21
New Jersey,NJ,Alpha,2021-01-20,7,0,-20
New Jersey,NJ,Alpha,2021-01-21,68,3,-19
New Jersey,NJ,Alpha,2021-01-22,8,0,-18
New Jersey,NJ,Alpha,2021-01-23,5,2,-17
New Jersey,NJ,Alpha,2021-01-24,16,0,-16
New Jersey,NJ,Alpha,2021-01-25,55,6,-15
New Jersey,NJ,Alpha,2021-01-26,7,0,-14
New Jersey,NJ,Alpha,2021-01-27,12,0,-13
New Jersey,NJ,Alpha,2021-01-28,22,3,-12
New Jersey,NJ,Alpha,2021-01-29,59,8,-11
New Jersey,NJ,Alpha,2021-01-30,36,2,-10
New Jersey,NJ,Alpha,2021-01-31,34,15,-9
New Jersey,NJ,Alpha,2021-02-01,161,27,-8
New Jersey,NJ,Alpha,2021-02-02,13,2,-7
New Jersey,NJ,Alpha,2021-02-03,8,3,-6
New Jersey,NJ,Alpha,2021-02-04,34,1,-5
New Jersey,NJ,Alpha,2021-02-05,6,3,-4
New Jersey,NJ,Alpha,2021-02-06,23,3,-3
New Jersey,NJ,Alpha,2021-02-07,12,6,-2
New Jersey,NJ,Alpha,2021-02-08,51,5,-1
New Jersey,NJ,Alpha,2021-02-09,187,15,0
New Jersey,NJ,Alpha,2021-02-10,29,8,1
New Jersey,NJ,Alpha,2021-02-11,63,14,2
New Jersey,NJ,Alpha,2021-02-12,96,18,3
New Jersey,NJ,Alpha,2021-02-13,26,12,4
New Jersey,NJ,Alpha,2021-02-14,13,7,5
New Jersey,NJ,Alpha,2021-02-15,65,16,6
New Jersey,NJ,Alpha,2021-02-16,28,12,7
New Jersey,NJ,Alpha,2021-02-17,31,11,8
New Jersey,NJ,Alpha,2021-02-18,20,3,9
New Jersey,NJ,Alpha,2021-02-19,40,17,10
New Jersey,NJ,Alpha,2021-02-20,34,1,11
New Jersey,NJ,Alpha,2021-02-21,28,4,12
New Jersey,NJ,Alpha,2021-02-22,75,13,13
New Jersey,NJ,Alpha,2021-02-23,29,11,14
New Jersey,NJ,Alpha,2021-02-24,213,50,15
New Jersey,NJ,Alpha,2021-02-25,67,13,16
New Jersey,NJ,Alpha,2021-02-26,78,17,17
New Jersey,NJ,Alpha,2021-02-27,48,18,18
New Jersey,NJ,Alpha,2021-02-28,65,14,19
New Jersey,NJ,Alpha,2021-03-01,164,40,20
New Jersey,NJ,Alpha,2021-03-02,113,28,21
New Jersey,NJ,Alpha,2021-03-03,144,31,22
New Jersey,NJ,Alpha,2021-03-04,99,29,23
New Jersey,NJ,Alpha,2021-03-05,131,29,24
New Jersey,NJ,Alpha,2021-03-06,56,13,25
New Jersey,NJ,Alpha,2021-03-07,82,23,26
New Jersey,NJ,Alpha,2021-03-08,153,51,27
New Jersey,NJ,Alpha,2021-03-09,72,19,28
New Jersey,NJ,Alpha,2021-03-10,94,32,29
New Jersey,NJ,Alpha,2021-03-11,50,13,30
New Jersey,NJ,Alpha,2021-03-12,205,71,31
New Jersey,NJ,Alpha,2021-03-13,149,52,32
New Jersey,NJ,Alpha,2021-03-14,144,52,33
New Jersey,NJ,Alpha,2021-03-15,251,96,34
New Jersey,NJ,Alpha,2021-03-16,199,60,35
New Jersey,NJ,Alpha,2021-03-17,305,126,36
New Jersey,NJ,Alpha,2021-03-18,226,92,37
New Jersey,NJ,Alpha,2021-03-19,194,70,38
New Jersey,NJ,Alpha,2021-03-20,202,81,39
New Jersey,NJ,Alpha,2021-03-21,174,70,40
New Jersey,NJ,Alpha,2021-03-22,232,63,41
New Jersey,NJ,Alpha,2021-03-23,290,105,42
New Mexico,NM,Alpha,2021-02-11,21,0,-42
New Mexico,NM,Alpha,2021-02-12,30,2,-41
New Mexico,NM,Alpha,2021-02-13,14,0,-40
New Mexico,NM,Alpha,2021-02-14,16,0,-39
New Mexico,NM,Alpha,2021-02-15,10,0,-38
New Mexico,NM,Alpha,2021-02-16,28,0,-37
New Mexico,NM,Alpha,2021-02-17,20,1,-36
New Mexico,NM,Alpha,2021-02-18,23,0,-35
New Mexico,NM,Alpha,2021-02-19,18,2,-34
New Mexico,NM,Alpha,2021-02-20,7,0,-33
New Mexico,NM,Alpha,2021-02-21,8,0,-32
New Mexico,NM,Alpha,2021-02-22,71,42,-31
New Mexico,NM,Alpha,2021-02-23,108,66,-30
New Mexico,NM,Alpha,2021-02-24,42,15,-29
New Mexico,NM,Alpha,2021-02-25,40,2,-28
New Mexico,NM,Alpha,2021-02-26,38,4,-27
New Mexico,NM,Alpha,2021-02-27,74,31,-26
New Mexico,NM,Alpha,2021-02-28,26,1,-25
New Mexico,NM,Alpha,2021-03-01,66,12,-24
New Mexico,NM,Alpha,2021-03-02,48,10,-23
New Mexico,NM,Alpha,2021-03-03,74,20,-22
New Mexico,NM,Alpha,2021-03-04,52,1,-21
New Mexico,NM,Alpha,2021-03-05,46,15,-20
New Mexico,NM,Alpha,2021-03-06,22,1,-19
New Mexico,NM,Alpha,2021-03-07,21,3,-18
New Mexico,NM,Alpha,2021-03-08,57,11,-17
New Mexico,NM,Alpha,2021-03-09,46,4,-16
New Mexico,NM,Alpha,2021-03-10,55,16,-15
New Mexico,NM,Alpha,2021-03-11,39,5,-14
New Mexico,NM,Alpha,2021-03-12,45,14,-13
New Mexico,NM,Alpha,2021-03-13,25,8,-12
New Mexico,NM,Alpha,2021-03-14,15,5,-11
New Mexico,NM,Alpha,2021-03-15,49,12,-10
New Mexico,NM,Alpha,2021-03-16,32,3,-9
New Mexico,NM,Alpha,2021-03-17,54,2,-8
New Mexico,NM,Alpha,2021-03-18,38,11,-7
New Mexico,NM,Alpha,2021-03-19,35,12,-6
New Mexico,NM,Alpha,2021-03-20,32,13,-5
New Mexico,NM,Alpha,2021-03-21,21,9,-4
New Mexico,NM,Alpha,2021-03-22,47,14,-3
New Mexico,NM,Alpha,2021-03-23,34,9,-2
New Mexico,NM,Alpha,2021-03-24,39,12,-1
New Mexico,NM,Alpha,2021-03-25,32,12,0
New Mexico,NM,Alpha,2021-03-26,40,17,1
New Mexico,NM,Alpha,2021-03-27,16,3,2
New Mexico,NM,Alpha,2021-03-28,24,10,3
New Mexico,NM,Alpha,2021-03-29,64,36,4
New Mexico,NM,Alpha,2021-03-30,54,27,5
New Mexico,NM,Alpha,2021-03-31,59,25,6
New Mexico,NM,Alpha,2021-04-01,29,17,7
New Mexico,NM,Alpha,2021-04-02,46,24,8
New Mexico,NM,Alpha,2021-04-03,45,26,9
New Mexico,NM,Alpha,2021-04-04,13,7,10
New Mexico,NM,Alpha,2021-04-05,30,18,11
New Mexico,NM,Alpha,2021-04-06,71,36,12
New Mexico,NM,Alpha,2021-04-07,29,15,13
New Mexico,NM,Alpha,2021-04-08,21,8,14
New Mexico,NM,Alpha,2021-04-09,19,10,15
New Mexico,NM,Alpha,2021-04-10,8,5,16
New Mexico,NM,Alpha,2021-04-11,10,6,17
New Mexico,NM,Alpha,2021-04-12,39,26,18
New Mexico,NM,Alpha,2021-04-13,37,18,19
New Mexico,NM,Alpha,2021-04-14,37,25,20
New Mexico,NM,Alpha,2021-04-15,32,16,21
New Mexico,NM,Alpha,2021-04-16,30,18,22
New Mexico,NM,Alpha,2021-04-17,13,7,23
New Mexico,NM,Alpha,2021-04-18,19,14,24
New Mexico,NM,Alpha,2021-04-19,42,28,25
New Mexico,NM,Alpha,2021-04-20,19,15,26
New Mexico,NM,Alpha,2021-04-21,35,26,27
New Mexico,NM,Alpha,2021-04-22,43,25,28
New Mexico,NM,Alpha,2021-04-23,31,21,29
New Mexico,NM,Alpha,2021-04-24,27,18,30
New Mexico,NM,Alpha,2021-04-25,12,7,31
New Mexico,NM,Alpha,2021-04-26,43,34,32
New Mexico,NM,Alpha,2021-04-27,48,33,33
New Mexico,NM,Alpha,2021-04-28,66,46,34
New Mexico,NM,Alpha,2021-04-29,44,25,35
New Mexico,NM,Alpha,2021-04-30,35,27,36
New Mexico,NM,Alpha,2021-05-01,11,7,37
New Mexico,NM,Alpha,2021-05-02,7,6,38
New Mexico,NM,Alpha,2021-05-03,47,35,39
New Mexico,NM,Alpha,2021-05-04,49,35,40
New Mexico,NM,Alpha,2021-05-05,56,30,41
New Mexico,NM,Alpha,2021-05-06,45,28,42
New York,NY,Alpha,2021-02-04,309,24,-42
New York,NY,Alpha,2021-02-05,257,13,-41
New York,NY,Alpha,2021-02-06,290,21,-40
